"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.919309117E3,4.490811746E1,2.046409800E1,7.475312337E1,1.191864624E2,1.509000015E1,6.940000153E1,2.851622590E1,3.820446491E0,2.500000000E0,2.400000000E1
4.920309342E3,4.490816945E1,2.046428737E1,7.471180912E1,1.191449585E2,1.563000011E1,6.880000305E1,2.853226069E1,3.809190273E0,2.500000000E0,2.500000000E1
4.921307189E3,4.490822101E1,2.046447752E1,7.466597881E1,1.190989380E2,1.618000031E1,6.919999695E1,2.854876924E1,3.940679789E0,2.500000000E0,2.800000000E1
4.922307342E3,4.490827308E1,2.046467383E1,7.444418988E1,1.188769531E2,1.669000053E1,6.969999695E1,2.856522520E1,3.809050083E0,2.500000000E0,2.700000000E1
4.923309342E3,4.490832488E1,2.046486957E1,7.445262495E1,1.188851929E2,1.720999908E1,6.969999695E1,2.858270743E1,3.804184675E0,2.500000000E0,2.700000000E1
4.924308342E3,4.490837889E1,2.046507805E1,7.435505423E1,1.187874146E2,1.764999962E1,7.000000000E1,2.860120440E1,3.804714680E0,2.500000000E0,2.700000000E1
4.925308251E3,4.490843596E1,2.046529867E1,7.427641646E1,1.187085571E2,1.805999947E1,7.000000000E1,2.861944048E1,3.808742046E0,2.500000000E0,2.600000000E1
4.926309342E3,4.490849257E1,2.046551600E1,7.431349820E1,1.187454224E2,1.835000038E1,6.969999695E1,2.863741036E1,3.808482647E0,2.500000000E0,2.700000000E1
4.927306342E3,4.490854833E1,2.046573017E1,7.424480284E1,1.186765137E2,1.863999939E1,6.969999695E1,2.865682478E1,3.804036379E0,2.500000000E0,2.600000000E1
4.928309109E3,4.490860935E1,2.046596115E1,7.412985988E1,1.185613403E2,1.889999962E1,6.990000153E1,2.867574272E1,3.877338886E0,2.500000000E0,2.400000000E1
4.929308342E3,4.490866893E1,2.046618616E1,7.406044322E1,1.184916992E2,1.897999954E1,6.980000305E1,2.869466228E1,3.808533430E0,2.500000000E0,2.800000000E1
4.930308191E3,4.490872821E1,2.046641135E1,7.395385620E1,1.183848877E2,1.892000008E1,6.980000305E1,2.871292073E1,3.809732437E0,2.500000000E0,2.700000000E1
4.931307271E3,4.490878444E1,2.046662918E1,7.388766671E1,1.183184814E2,1.888999939E1,6.990000153E1,2.873185475E1,3.804599524E0,2.500000000E0,2.700000000E1
4.932309990E3,4.490884308E1,2.046685490E1,7.404023519E1,1.184708252E2,1.895000076E1,6.990000153E1,2.875140802E1,3.804457664E0,2.500000000E0,2.500000000E1
4.933309342E3,4.490890343E1,2.046708811E1,7.396106054E1,1.183914185E2,1.902000046E1,7.009999847E1,2.877047311E1,3.810693026E0,2.500000000E0,2.500000000E1
4.934309342E3,4.490896186E1,2.046731571E1,7.395060571E1,1.183807373E2,1.913999939E1,7.000000000E1,2.878906140E1,3.808928728E0,2.500000000E0,2.700000000E1
4.935309212E3,4.490901861E1,2.046753773E1,7.396956418E1,1.183994751E2,1.926000023E1,7.050000000E1,2.880903276E1,3.805938482E0,2.500000000E0,2.800000000E1
4.936309342E3,4.490908007E1,2.046777602E1,7.396778705E1,1.183974609E2,1.944000053E1,7.019999695E1,2.882868085E1,3.809858799E0,2.500000000E0,2.700000000E1
4.937309342E3,4.490914021E1,2.046801062E1,7.385907251E1,1.182885132E2,1.977000046E1,7.009999847E1,2.884870096E1,3.808265448E0,2.500000000E0,2.400000000E1
4.938309029E3,4.490920227E1,2.046824926E1,7.382043064E1,1.182496338E2,2.011000061E1,6.990000153E1,2.886835275E1,3.809684515E0,2.500000000E0,2.700000000E1
4.939305342E3,4.490926313E1,2.046848354E1,7.382884250E1,1.182578125E2,2.044000053E1,6.990000153E1,2.888897273E1,3.804722071E0,2.500000000E0,2.500000000E1
4.940309295E3,4.490932645E1,2.046872964E1,7.382438747E1,1.182531128E2,2.067000008E1,7.009999847E1,2.891035389E1,3.804664373E0,2.500000000E0,2.600000000E1
4.941309033E3,4.490939339E1,2.046898416E1,7.372912100E1,1.181575928E2,2.073999977E1,7.000000000E1,2.893114512E1,3.809508562E0,2.500000000E0,2.600000000E1
4.942307342E3,4.490945773E1,2.046923205E1,7.376598872E1,1.181942139E2,2.080999947E1,7.009999847E1,2.895129188E1,3.808370590E0,2.500000000E0,2.600000000E1
4.943309342E3,4.490951970E1,2.046947245E1,7.376366425E1,1.181916504E2,2.087999916E1,7.019999695E1,2.897299686E1,3.842298985E0,2.500000000E0,2.500000000E1
4.944307217E3,4.490958680E1,2.046973127E1,7.382959552E1,1.182573242E2,2.115999985E1,7.009999847E1,2.899434380E1,3.849890471E0,2.500000000E0,2.700000000E1
4.945309053E3,4.490965178E1,2.046998634E1,7.387641863E1,1.183038940E2,2.138999939E1,7.009999847E1,2.901581484E1,3.810297728E0,2.500000000E0,2.600000000E1
4.946305917E3,4.490971779E1,2.047024256E1,7.389992770E1,1.183271484E2,2.154000092E1,7.009999847E1,2.903674705E1,3.809942245E0,2.500000000E0,2.500000000E1
4.947310186E3,4.490978228E1,2.047049228E1,7.392642107E1,1.183533936E2,2.163999939E1,7.009999847E1,2.905814765E1,3.915461063E0,2.500000000E0,2.500000000E1
4.948306342E3,4.490984877E1,2.047074730E1,7.392270751E1,1.183494263E2,2.142000008E1,6.980000305E1,2.908031350E1,3.805205345E0,2.500000000E0,2.700000000E1
4.949310251E3,4.490991802E1,2.047101124E1,7.386968655E1,1.182961426E2,2.153000069E1,6.980000305E1,2.910169615E1,3.810224533E0,2.500000000E0,2.400000000E1
4.950310033E3,4.490998544E1,2.047126553E1,7.381226168E1,1.182384644E2,2.139999962E1,6.969999695E1,2.912212289E1,3.808731318E0,2.500000000E0,2.700000000E1
4.951309342E3,4.491004968E1,2.047150854E1,7.384045782E1,1.182664185E2,2.100000000E1,6.959999847E1,2.914346111E1,3.804533720E0,2.500000000E0,2.900000000E1
4.952310342E3,4.491011736E1,2.047176209E1,7.374036876E1,1.181660767E2,2.057999992E1,6.950000000E1,2.916374250E1,3.808792830E0,2.500000000E0,2.700000000E1
4.953305342E3,4.491017984E1,2.047200405E1,7.377375129E1,1.181992188E2,2.022999954E1,7.030000305E1,2.918378042E1,3.809110165E0,2.500000000E0,2.500000000E1
4.954309342E3,4.491024160E1,2.047224309E1,7.369195758E1,1.181171875E2,2.002000046E1,7.030000305E1,2.920335756E1,3.809671402E0,2.500000000E0,2.600000000E1
4.955308342E3,4.491030063E1,2.047247730E1,7.360576399E1,1.180307617E2,2.030999947E1,7.040000153E1,2.922374852E1,3.805163622E0,2.500000000E0,2.100000000E1
4.956309133E3,4.491036356E1,2.047272051E1,7.360551739E1,1.180302734E2,2.052000046E1,6.990000153E1,2.924508206E1,3.804699183E0,2.500000000E0,2.700000000E1
4.957309342E3,4.491042954E1,2.047297489E1,7.350622187E1,1.179307251E2,2.081999969E1,7.000000000E1,2.926608107E1,3.808761835E0,2.500000000E0,2.700000000E1
4.958306920E3,4.491049470E1,2.047322517E1,7.350921726E1,1.179334717E2,2.117000008E1,7.000000000E1,2.928677297E1,3.809819460E0,2.500000000E0,2.700000000E1
4.959310321E3,4.491055883E1,2.047347183E1,7.348327835E1,1.179072876E2,2.147999954E1,6.990000153E1,2.930911631E1,3.839234829E0,2.500000000E0,2.900000000E1
4.960306279E3,4.491062811E1,2.047373816E1,7.341097226E1,1.178347168E2,2.178000069E1,6.980000305E1,2.933108394E1,3.808576584E0,2.500000000E0,2.800000000E1
4.961309342E3,4.491069508E1,2.047400060E1,7.336289279E1,1.177863770E2,2.204999924E1,7.050000000E1,2.935323642E1,3.829183817E0,2.500000000E0,3.000000000E1
4.962308168E3,4.491076156E1,2.047426578E1,7.339879998E1,1.178220215E2,2.222999954E1,7.069999695E1,2.937472400E1,3.811937571E0,2.500000000E0,2.400000000E1
4.963307342E3,4.491082518E1,2.047452343E1,7.355518276E1,1.179781494E2,2.225000000E1,7.100000000E1,2.939686854E1,3.806364536E0,2.500000000E0,2.200000000E1
4.964308309E3,4.491088955E1,2.047478954E1,7.353701287E1,1.179597168E2,2.209000015E1,7.119999695E1,2.941945448E1,3.806893587E0,2.500000000E0,2.600000000E1
4.965308342E3,4.491095465E1,2.047506122E1,7.343480283E1,1.178572388E2,2.184000015E1,7.140000153E1,2.944133711E1,3.856058836E0,2.500000000E0,2.300000000E1
4.966308342E3,4.491101743E1,2.047532458E1,7.334350976E1,1.177656860E2,2.195999908E1,7.169999695E1,2.946259891E1,3.810929298E0,2.500000000E0,2.500000000E1
4.967307284E3,4.491107717E1,2.047558106E1,7.330506584E1,1.177269897E2,2.204000092E1,7.180000305E1,2.948559575E1,3.806003809E0,2.500000000E0,2.300000000E1
4.968308342E3,4.491114107E1,2.047585880E1,7.331077096E1,1.177324219E2,2.238999939E1,7.230000305E1,2.950814377E1,3.809150696E0,2.500000000E0,2.500000000E1
4.969308342E3,4.491120222E1,2.047613180E1,7.338147328E1,1.178028564E2,2.262999916E1,7.259999847E1,2.953081115E1,3.940520763E0,2.500000000E0,2.600000000E1
4.970310342E3,4.491126303E1,2.047640654E1,7.332583425E1,1.177469482E2,2.270999908E1,7.269999695E1,2.955267341E1,3.808574200E0,2.500000000E0,2.700000000E1
4.971308342E3,4.491132173E1,2.047667150E1,7.321848887E1,1.176393433E2,2.250000000E1,7.269999695E1,2.957527036E1,3.804450750E0,2.500000000E0,2.600000000E1
4.972306174E3,4.491138214E1,2.047694548E1,7.319409899E1,1.176146851E2,2.268000031E1,7.300000000E1,2.959876034E1,3.804276943E0,2.500000000E0,2.500000000E1
4.973312342E3,4.491144313E1,2.047723107E1,7.315311820E1,1.175734253E2,2.289999962E1,7.340000153E1,2.962186287E1,3.943931103E0,2.500000000E0,2.600000000E1
4.974310333E3,4.491150207E1,2.047751239E1,7.299323636E1,1.174132690E2,2.320999908E1,7.369999695E1,2.964438904E1,3.844387054E0,2.500000000E0,2.700000000E1
4.975306342E3,4.491155826E1,2.047778722E1,7.306241262E1,1.174821777E2,2.338999939E1,7.400000000E1,2.966865318E1,3.804061174E0,2.500000000E0,2.800000000E1
4.976309342E3,4.491161733E1,2.047808384E1,7.322566471E1,1.176451416E2,2.365999985E1,7.430000305E1,2.969224197E1,3.870988846E0,2.500000000E0,2.800000000E1
4.977309342E3,4.491167459E1,2.047837227E1,7.324175300E1,1.176609497E2,2.370000076E1,7.450000000E1,2.971506451E1,3.808667660E0,2.500000000E0,2.700000000E1
4.978308342E3,4.491172848E1,2.047865192E1,7.325294937E1,1.176718750E2,2.329000092E1,7.490000153E1,2.973795548E1,3.803934813E0,2.500000000E0,2.600000000E1
4.979308093E3,4.491178129E1,2.047893288E1,7.336973735E1,1.177883911E2,2.276000023E1,7.519999695E1,2.976010765E1,3.804755926E0,2.500000000E0,2.700000000E1
4.980309342E3,4.491183154E1,2.047920509E1,7.336688762E1,1.177852783E2,2.225000000E1,7.550000000E1,2.978266165E1,3.804842949E0,2.500000000E0,2.700000000E1
4.981309342E3,4.491188129E1,2.047948275E1,7.355227505E1,1.179703979E2,2.172999954E1,7.569999695E1,2.980401334E1,3.945786476E0,2.500000000E0,2.900000000E1
4.982306342E3,4.491192844E1,2.047974559E1,7.354514331E1,1.179630127E2,2.126000023E1,7.580000305E1,2.982415098E1,3.809874535E0,2.500000000E0,2.800000000E1
4.983309193E3,4.491197202E1,2.047999380E1,7.355246246E1,1.179700928E2,2.070999908E1,7.619999695E1,2.984536575E1,3.803895473E0,2.500000000E0,2.800000000E1
4.984308342E3,4.491201812E1,2.048025522E1,7.358408637E1,1.180014648E2,2.019000053E1,7.619999695E1,2.986502829E1,3.838024616E0,2.500000000E0,3.000000000E1
4.985309144E3,4.491205976E1,2.048049789E1,7.354806486E1,1.179652100E2,1.977000046E1,7.659999847E1,2.988485823E1,3.848875284E0,2.500000000E0,2.900000000E1
4.986311071E3,4.491210004E1,2.048074320E1,7.398573910E1,1.184026489E2,1.977000046E1,7.669999695E1,2.990358101E1,3.809280634E0,2.500000000E0,2.800000000E1
4.987307315E3,4.491213793E1,2.048097486E1,7.437750175E1,1.187941895E2,1.922999954E1,7.700000000E1,2.992256861E1,3.803804159E0,2.500000000E0,2.900000000E1
4.988305342E3,4.491217656E1,2.048120973E1,7.481766842E1,1.192341309E2,1.910000038E1,7.709999847E1,2.994267850E1,3.792124510E0,2.500000000E0,3.000000000E1
4.989306342E3,4.491221668E1,2.048145874E1,7.520560226E1,1.196218262E2,1.920999908E1,7.740000153E1,2.996171867E1,3.809073687E0,2.500000000E0,2.900000000E1
4.990309342E3,4.491225367E1,2.048169482E1,7.562928994E1,1.200452881E2,1.921999931E1,7.759999847E1,2.998034816E1,3.808240175E0,2.500000000E0,3.100000000E1
4.991309342E3,4.491228934E1,2.048192597E1,7.620495026E1,1.206207275E2,1.928000069E1,7.780000305E1,3.000031826E1,3.864926577E0,2.500000000E0,3.100000000E1
4.992308342E3,4.491232759E1,2.048217375E1,7.679075829E1,1.212062988E2,1.942000008E1,7.809999847E1,3.001973554E1,3.808300018E0,2.500000000E0,3.100000000E1
4.993304342E3,4.491236271E1,2.048241529E1,7.715817582E1,1.215734863E2,1.955999947E1,7.850000000E1,3.003895356E1,3.808090925E0,2.500000000E0,3.000000000E1
4.994307342E3,4.491239792E1,2.048265422E1,7.752540790E1,1.219404907E2,1.976000023E1,7.840000153E1,3.005854070E1,3.815315485E0,2.500000000E0,2.900000000E1
4.995308052E3,4.491243195E1,2.048289827E1,7.770874527E1,1.221235962E2,1.987000084E1,7.890000153E1,3.007840268E1,3.910257578E0,2.500000000E0,3.000000000E1
4.996309342E3,4.491246571E1,2.048314595E1,7.794427087E1,1.223588867E2,1.990999985E1,7.900000000E1,3.009906263E1,3.912874460E0,2.500000000E0,3.000000000E1
4.997308342E3,4.491250083E1,2.048340358E1,7.807464233E1,1.224890137E2,2.009000015E1,7.930000305E1,3.011912477E1,3.808137894E0,2.500000000E0,3.000000000E1
4.998305342E3,4.491253421E1,2.048365395E1,7.811510184E1,1.225292358E2,2.013999939E1,7.959999847E1,3.013875218E1,3.817542791E0,2.500000000E0,2.800000000E1
4.999305342E3,4.491256554E1,2.048389924E1,7.810495792E1,1.225188599E2,2.012000084E1,8.000000000E1,3.015918611E1,3.807031631E0,2.500000000E0,2.900000000E1
5.000308342E3,4.491259732E1,2.048415482E1,7.800302655E1,1.224166870E2,2.002000046E1,8.000000000E1,3.017902334E1,3.810631275E0,2.500000000E0,3.000000000E1
5.001307174E3,4.491262820E1,2.048440293E1,7.779574145E1,1.222091675E2,1.986000061E1,8.030000305E1,3.019865222E1,3.810109615E0,2.500000000E0,2.600000000E1
5.002309113E3,4.491265758E1,2.048464872E1,7.751673742E1,1.219299316E2,1.969000053E1,8.059999847E1,3.021763386E1,3.809607029E0,2.500000000E0,2.400000000E1
5.003309342E3,4.491268555E1,2.048488651E1,7.723803086E1,1.216510010E2,1.965999985E1,8.069999695E1,3.023735813E1,3.806935549E0,2.500000000E0,2.700000000E1
5.004305342E3,4.491271385E1,2.048513378E1,7.687608100E1,1.212888184E2,1.957999992E1,8.090000153E1,3.025729675E1,3.848357916E0,2.500000000E0,2.600000000E1
5.005307342E3,4.491274178E1,2.048538389E1,7.651382839E1,1.209263306E2,1.946999931E1,8.100000000E1,3.027651953E1,3.808383703E0,2.500000000E0,2.600000000E1
5.006310342E3,4.491276812E1,2.048562515E1,7.602809313E1,1.204403687E2,1.922999954E1,8.140000153E1,3.029491386E1,3.809822321E0,2.500000000E0,2.800000000E1
5.007307342E3,4.491279240E1,2.048585621E1,7.573698907E1,1.201490479E2,1.897999954E1,8.200000000E1,3.031430724E1,3.846467972E0,2.500000000E0,2.700000000E1
5.008309342E3,4.491281642E1,2.048610014E1,7.554941215E1,1.199612427E2,1.878000069E1,8.209999847E1,3.033303195E1,3.809674025E0,2.500000000E0,2.900000000E1
5.009305342E3,4.491283961E1,2.048633566E1,7.522919795E1,1.196408081E2,1.919000053E1,8.219999695E1,3.035272803E1,3.800954103E0,2.500000000E0,3.100000000E1
5.010308342E3,4.491286389E1,2.048658342E1,7.493224956E1,1.193436279E2,1.961000061E1,8.219999695E1,3.037195566E1,3.810141563E0,2.500000000E0,2.600000000E1
5.011308144E3,4.491288758E1,2.048682529E1,7.475022485E1,1.191613770E2,2.002000046E1,8.230000305E1,3.039206741E1,3.805701017E0,2.500000000E0,2.500000000E1
5.012307309E3,4.491291164E1,2.048707842E1,7.457095699E1,1.189818726E2,2.021999931E1,8.250000000E1,3.041296223E1,3.838417053E0,2.500000000E0,2.700000000E1
5.013308342E3,4.491293581E1,2.048734156E1,7.445639546E1,1.188670654E2,2.027000046E1,8.269999695E1,3.043288128E1,3.814299107E0,2.500000000E0,2.800000000E1
5.014309342E3,4.491295814E1,2.048759254E1,7.437514753E1,1.187855835E2,2.039999962E1,8.280000305E1,3.045299198E1,3.807699203E0,2.500000000E0,2.900000000E1
5.015303991E3,4.491297991E1,2.048784607E1,7.440577913E1,1.188159790E2,2.037000084E1,8.319999695E1,3.047404254E1,3.913419008E0,2.500000000E0,2.800000000E1
5.016312207E3,4.491300155E1,2.048811164E1,7.453035465E1,1.189403076E2,2.048999977E1,8.359999847E1,3.049461458E1,3.809109211E0,2.500000000E0,2.900000000E1
5.017310342E3,4.491302203E1,2.048837128E1,7.461805919E1,1.190277710E2,2.063999939E1,8.380000305E1,3.051505315E1,3.808242559E0,2.500000000E0,2.700000000E1
5.018307228E3,4.491304137E1,2.048862939E1,7.475178246E1,1.191612549E2,2.037000084E1,8.409999847E1,3.053481907E1,3.808567524E0,2.500000000E0,2.600000000E1
5.019310134E3,4.491305922E1,2.048887913E1,7.483184776E1,1.192410889E2,2.022999954E1,8.430000305E1,3.055501721E1,3.803536892E0,2.500000000E0,2.600000000E1
5.020311342E3,4.491307668E1,2.048913444E1,7.486266258E1,1.192716675E2,2.054999924E1,8.459999847E1,3.057622750E1,3.804321289E0,2.500000000E0,2.400000000E1
5.021309342E3,4.491309391E1,2.048940269E1,7.488225852E1,1.192910156E2,2.071999931E1,8.490000153E1,3.059685879E1,3.871803761E0,2.500000000E0,2.700000000E1
5.022309192E3,4.491310993E1,2.048966371E1,7.487914244E1,1.192876587E2,2.061000061E1,8.509999847E1,3.061648434E1,3.839359760E0,2.500000000E0,2.800000000E1
5.023310081E3,4.491312455E1,2.048991208E1,7.482877326E1,1.192370605E2,2.014999962E1,8.509999847E1,3.063687674E1,3.804038763E0,2.500000000E0,2.900000000E1
5.024309342E3,4.491314061E1,2.049017005E1,7.490139906E1,1.193094482E2,1.932999992E1,8.500000000E1,3.065532663E1,3.807253122E0,2.500000000E0,3.000000000E1
5.025307321E3,4.491315358E1,2.049040363E1,7.492926305E1,1.193370972E2,1.850000000E1,8.559999847E1,3.067344037E1,3.808719158E0,2.500000000E0,2.900000000E1
5.026303342E3,4.491316561E1,2.049063303E1,7.492172255E1,1.193293457E2,1.804000092E1,8.590000153E1,3.069064066E1,3.826153994E0,2.500000000E0,3.100000000E1
5.027304265E3,4.491317636E1,2.049085093E1,7.488011362E1,1.192875366E2,1.770999908E1,8.609999847E1,3.070824141E1,3.804401159E0,2.500000000E0,3.100000000E1
5.028306272E3,4.491318666E1,2.049107397E1,7.490790615E1,1.193151245E2,1.770000076E1,8.609999847E1,3.072712845E1,3.807000399E0,2.500000000E0,2.800000000E1
5.029307342E3,4.491319952E1,2.049131313E1,7.502860959E1,1.194356079E2,1.842000008E1,8.519999695E1,3.074574611E1,3.808807611E0,2.500000000E0,3.000000000E1
5.030309342E3,4.491321621E1,2.049154838E1,7.522944996E1,1.196362305E2,1.909000015E1,8.359999847E1,3.076467577E1,3.866788864E0,2.500000000E0,2.700000000E1
5.031309342E3,4.491323284E1,2.049178762E1,7.516595065E1,1.195725098E2,1.978000069E1,8.450000000E1,3.078552767E1,3.804270506E0,2.500000000E0,2.700000000E1
5.032307342E3,4.491324657E1,2.049205171E1,7.521691367E1,1.196232300E2,2.045999908E1,8.619999695E1,3.080629708E1,3.808605433E0,2.500000000E0,2.800000000E1
5.033307155E3,4.491325787E1,2.049231498E1,7.531255285E1,1.197186279E2,2.104999924E1,8.690000153E1,3.082659085E1,3.809488297E0,2.500000000E0,2.900000000E1
5.034307031E3,4.491326657E1,2.049257240E1,7.527378646E1,1.196796265E2,2.079000092E1,8.750000000E1,3.084713982E1,3.805030823E0,2.500000000E0,3.100000000E1
5.035307342E3,4.491327439E1,2.049283312E1,7.535758134E1,1.197631836E2,2.082999992E1,8.780000305E1,3.086807853E1,3.805732489E0,2.500000000E0,2.900000000E1
5.036310998E3,4.491328138E1,2.049309884E1,7.530447859E1,1.197098389E2,2.113999939E1,8.809999847E1,3.089011220E1,3.804227829E0,2.500000000E0,2.800000000E1
5.037308052E3,4.491328783E1,2.049337850E1,7.521275297E1,1.196178589E2,2.125000000E1,8.809999847E1,3.091062612E1,3.808254004E0,2.500000000E0,2.700000000E1
5.038310005E3,4.491329385E1,2.049363887E1,7.534989165E1,1.197547607E2,2.128000069E1,8.809999847E1,3.093174788E1,3.805047274E0,2.500000000E0,2.900000000E1
5.039307069E3,4.491329994E1,2.049390696E1,7.527756465E1,1.196821899E2,2.117000008E1,8.840000153E1,3.095372275E1,3.806485653E0,2.500000000E0,3.000000000E1
5.040309342E3,4.491330472E1,2.049418594E1,7.547337446E1,1.198777466E2,2.138999939E1,8.880000305E1,3.097527291E1,3.808913231E0,2.500000000E0,3.100000000E1
5.041308342E3,4.491330796E1,2.049445957E1,7.553014085E1,1.199342651E2,2.170999908E1,8.909999847E1,3.099643035E1,3.811678171E0,2.500000000E0,2.700000000E1
5.042310342E3,4.491331085E1,2.049472822E1,7.549150467E1,1.198953857E2,2.198999977E1,8.930000305E1,3.101859019E1,3.804227352E0,2.500000000E0,2.800000000E1
5.043309342E3,4.491331131E1,2.049500963E1,7.539422439E1,1.197978516E2,2.232999992E1,9.009999847E1,3.104117321E1,3.810034513E0,2.500000000E0,2.300000000E1
5.044308223E3,4.491331015E1,2.049529641E1,7.540455339E1,1.198079224E2,2.264999962E1,9.040000153E1,3.106467153E1,3.909116983E0,2.500000000E0,2.100000000E1
5.045309342E3,4.491330859E1,2.049559481E1,7.529483657E1,1.196979370E2,2.293000031E1,9.059999847E1,3.108679754E1,3.842597961E0,2.500000000E0,2.300000000E1
5.046308342E3,4.491330563E1,2.049587576E1,7.526267923E1,1.196655273E2,2.294000053E1,9.169999695E1,3.110959485E1,3.805243015E0,2.500000000E0,2.400000000E1
5.047307216E3,4.491329668E1,2.049616499E1,7.517431396E1,1.195769043E2,2.281999969E1,9.300000000E1,3.113300031E1,3.805013657E0,2.500000000E0,2.400000000E1
5.048306342E3,4.491328413E1,2.049646169E1,7.506569053E1,1.194680176E2,2.268000031E1,9.319999695E1,3.115554832E1,3.809829712E0,2.500000000E0,2.400000000E1
5.049310184E3,4.491327355E1,2.049674764E1,7.487484373E1,1.192769165E2,2.259000015E1,9.280000305E1,3.117727581E1,3.807824850E0,2.500000000E0,2.900000000E1
5.050308188E3,4.491326444E1,2.049702326E1,7.461611702E1,1.190179443E2,2.250000000E1,9.259999847E1,3.119966643E1,3.803467035E0,2.500000000E0,2.700000000E1
5.051307342E3,4.491325650E1,2.049730738E1,7.437064300E1,1.187722168E2,2.229000092E1,9.230000305E1,3.122167586E1,3.804043770E0,2.500000000E0,2.600000000E1
5.052303342E3,4.491324796E1,2.049758662E1,7.419242511E1,1.185937500E2,2.185000038E1,9.250000000E1,3.124399053E1,3.912283897E0,2.500000000E0,2.500000000E1
5.053309342E3,4.491324030E1,2.049786979E1,7.401549281E1,1.184165649E2,2.162999916E1,9.230000305E1,3.126446124E1,3.845861435E0,2.500000000E0,2.500000000E1
5.054309342E3,4.491323146E1,2.049812945E1,7.397440318E1,1.183752441E2,2.114999962E1,9.259999847E1,3.128552135E1,3.803733110E0,2.500000000E0,2.400000000E1
